environment,method,seed,collision,min_clearance,progress
Crossing,Base,196889089,1,0.726832,0.9611
Crossing,Base,196889090,0,0.988289,0.9611
Crossing,Base,196889091,1,0.720723,0.9611
Crossing,Base,196889092,1,0.351457,0.9611
Crossing,Base,196889093,1,0.319428,0.9611
Crossing,Base,196889094,0,2.543488,0.5690
Crossing,Base,196889095,0,1.102088,0.9611
Crossing,Base,196889096,1,0.641297,0.9611
Crossing,Base,196889097,0,0.929740,0.9611
Crossing,Base,196889098,1,0.470299,0.9611
Crossing,Base,196889099,0,1.527349,0.5744
Crossing,Base,196889100,1,0.368180,0.9611
Crossing,Base,196889101,1,0.484251,0.9611
Crossing,Base,196889102,1,0.514653,0.9611
Crossing,Base,196889103,1,0.466873,0.9611
Crossing,Base,196889104,1,0.458094,0.9611
Crossing,Base,196889105,1,0.382643,0.9611
Crossing,Base,196889106,1,0.288686,0.9611
Crossing,Base,196889107,1,0.442634,0.9611
Crossing,Base,196889108,1,0.260402,0.9611
Crossing,Base,196889109,1,0.768789,0.9611
Crossing,Base,196889110,1,0.400830,0.9611
Crossing,Base,196889111,1,0.781022,0.9611
Crossing,Base,196889112,1,0.660939,0.9611
Crossing,Base,196889113,1,0.714973,0.9611
Crossing,Base,196889114,1,0.370758,0.9611
Crossing,Base,196889115,1,0.636661,0.9611
Crossing,Base,196889116,1,0.142793,0.9611
Crossing,Base,196889117,1,0.074646,0.9611
Crossing,Base,196889118,1,0.071903,0.9611
Crossing,Base,196889119,1,0.363355,0.9556
Crossing,Base,196889120,1,0.213919,0.9611
Crossing,Base,196889121,1,0.607994,0.9611
Crossing,Base,196889122,1,0.399807,0.9611
Crossing,Base,196889123,1,0.294108,0.9611
Crossing,Base,196889124,1,0.495803,0.9611
Crossing,Base,196889125,1,0.377476,0.9611
Crossing,Base,196889126,1,0.839045,0.9611
Crossing,Base,196889127,1,0.653760,0.9611
Crossing,Base,196889128,0,1.127993,0.9611
Crossing,Base,196889129,1,0.222980,0.9611
Crossing,Base,196889130,0,2.331808,0.5471
Crossing,Base,196889131,1,0.072594,0.9611
Crossing,Base,196889132,1,0.595696,0.9611
Crossing,Base,196889133,0,0.867407,0.9611
Crossing,Base,196889134,1,0.435768,0.9611
Crossing,Base,196889135,0,1.571248,0.9501
Crossing,Base,196889136,1,0.531707,0.9611
Crossing,Base,196889137,1,0.408101,0.9611
Crossing,Base,196889138,1,0.490966,0.9611
Crossing,Base,196889139,0,2.137381,0.5416
Crossing,Base,196889140,1,0.123393,0.9611
Crossing,Base,196889141,0,1.669855,0.9501
Crossing,Base,196889142,0,1.878052,0.5361
Crossing,Base,196889143,1,0.773412,0.9611
Crossing,Base,196889144,1,0.153156,0.9611
Crossing,Base,196889145,1,0.489121,0.9611
Crossing,Base,196889146,1,0.219602,0.9611
Crossing,Base,196889147,1,0.418500,0.9611
Crossing,Base,196889148,1,0.634066,0.9611
Crossing,Base,196889149,0,2.611663,0.5361
Crossing,Base,196889150,1,0.241439,0.9611
Crossing,Base,196889151,1,0.467561,0.9611
Crossing,Base,196889152,1,0.424695,0.9611
Crossing,Base,196889153,1,0.591367,0.9611
Crossing,Base,196889154,1,0.224443,0.9611
Crossing,Base,196889155,1,0.263212,0.9611
Crossing,Base,196889156,0,1.848751,0.9501
Crossing,Base,196889157,0,1.162700,0.9611
Crossing,Base,196889158,1,0.156039,0.9611
Crossing,Base,196889159,1,0.527789,0.9611
Crossing,Base,196889160,0,0.923289,0.9611
Crossing,Base,196889161,1,0.376457,0.9611
Crossing,Base,196889162,1,0.281326,0.9611
Crossing,Base,196889163,1,0.298938,0.9611
Crossing,Base,196889164,0,1.894827,0.9666
Crossing,Base,196889165,1,0.811906,0.9611
Crossing,Base,196889166,1,0.439902,0.9611
Crossing,Base,196889167,1,0.250316,0.9611
Crossing,Base,196889168,1,0.423472,0.9611
Crossing,Base,196889169,1,0.791813,0.9611
Crossing,Base,196889170,1,0.750462,0.9611
Crossing,Base,196889171,1,0.211729,0.9611
Crossing,Base,196889172,1,0.142621,0.9556
Crossing,Base,196889173,1,0.502187,0.9611
Crossing,Base,196889174,1,0.451216,0.9611
Crossing,Base,196889175,1,0.707979,0.9611
Crossing,Base,196889176,1,0.467462,0.9611
Crossing,Base,196889177,1,0.196231,0.9611
Crossing,Base,196889178,1,0.796113,0.9611
Crossing,Base,196889179,1,0.725995,0.9611
Crossing,Base,196889180,0,0.919290,0.9611
Crossing,Base,196889181,0,1.181647,0.9611
Crossing,Base,196889182,1,0.088569,0.9611
Crossing,Base,196889183,1,0.389264,0.9611
Crossing,Base,196889184,1,0.729739,0.9611
Crossing,Base,196889185,0,1.453535,0.9611
Crossing,Base,196889186,1,0.588840,0.9611
Crossing,Base,196889187,1,0.440335,0.9611
Crossing,Base,196889188,1,0.215883,0.9611
Crossing,Base,196889189,1,0.418764,0.9611
Crossing,Base,196889190,1,0.534642,0.9611
Crossing,Base,196889191,1,0.518113,0.9611
Crossing,Base,196889192,0,2.191665,0.5690
Crossing,Base,196889193,1,0.585534,0.9611
Crossing,Base,196889194,1,0.703325,0.9611
Crossing,Base,196889195,1,0.467603,0.9611
Crossing,Base,196889196,1,0.356265,0.9611
Crossing,Base,196889197,1,0.574975,0.9611
Crossing,Base,196889198,1,0.574122,0.9611
Crossing,Base,196889199,0,0.986893,0.9611
Crossing,Base,196889200,1,0.129983,0.9611
Crossing,Base,196889201,1,0.308737,0.9611
Crossing,Base,196889202,1,0.638792,0.9611
Crossing,Base,196889203,0,2.523415,0.5526
Crossing,Base,196889204,1,0.553077,0.9611
Crossing,Base,196889205,1,0.492792,0.9611
Crossing,Base,196889206,0,1.697117,0.9611
Crossing,Base,196889207,1,0.590175,0.9611
Crossing,Base,196889208,1,0.347909,0.9611
Crossing,Base,196889209,1,0.258314,0.9611
Crossing,Base,196889210,1,0.472373,0.9611
Crossing,Base,196889211,0,0.880510,0.9611
Crossing,Base,196889212,0,1.591524,0.9611
Crossing,Base,196889213,0,1.581887,0.5416
Crossing,Base,196889214,0,0.940009,0.9611
Crossing,Base,196889215,1,0.308678,0.9611
Crossing,Base,196889216,0,1.296993,0.9611
Crossing,Base,196889217,1,0.291701,0.9611
Crossing,Base,196889218,0,0.937487,0.9611
Crossing,Base,196889219,0,0.850662,0.9611
Crossing,Base,196889220,1,0.446577,0.9611
Crossing,Base,196889221,0,1.163947,0.9611
Crossing,Base,196889222,0,1.715530,0.9666
Crossing,Base,196889223,1,0.491600,0.9611
Crossing,Base,196889224,1,0.221189,0.9611
Crossing,Base,196889225,1,0.488072,0.9611
Crossing,Base,196889226,1,0.445431,0.9611
Crossing,Base,196889227,1,0.592879,0.9611
Crossing,Base,196889228,1,0.493826,0.9611
Crossing,Base,196889229,1,0.769474,0.9611
Crossing,Base,196889230,1,0.432867,0.9611
Crossing,Base,196889231,0,0.928957,0.5690
Crossing,Base,196889232,1,0.735953,0.9611
Crossing,Base,196889233,0,1.333468,0.9611
Crossing,Base,196889234,1,0.602042,0.9611
Crossing,Base,196889235,1,0.423723,0.9611
Crossing,Base,196889236,1,0.375043,0.9611
Crossing,Base,196889237,1,0.417394,0.9611
Crossing,Base,196889238,1,0.272326,0.9611
Crossing,Base,196889239,0,1.388418,0.9611
Crossing,Base,196889240,1,0.385041,0.9611
Crossing,Base,196889241,0,2.165047,0.5471
Crossing,Base,196889242,1,0.493374,0.9611
Crossing,Base,196889243,1,0.340236,0.9611
Crossing,Base,196889244,1,0.147619,0.9611
Crossing,Base,196889245,1,0.526173,0.9611
Crossing,Base,196889246,0,0.870691,0.9611
Crossing,Base,196889247,1,0.688310,0.9611
Crossing,Base,196889248,1,0.405149,0.9611
Crossing,Base,196889249,1,0.794479,0.9611
Crossing,Base,196889250,1,0.143209,0.9611
Crossing,Base,196889251,0,2.060226,0.9556
Crossing,Base,196889252,0,1.470220,0.9611
Crossing,Base,196889253,1,0.432213,0.9611
Crossing,Base,196889254,1,0.641971,0.9611
Crossing,Base,196889255,1,0.805175,0.9611
Crossing,Base,196889256,0,0.939268,0.9611
Crossing,Base,196889257,1,0.504030,0.9611
Crossing,Base,196889258,1,0.339018,0.9611
Crossing,Base,196889259,1,0.187554,0.9611
Crossing,Base,196889260,1,0.442518,0.9611
Crossing,Base,196889261,1,0.459516,0.9611
Crossing,Base,196889262,0,2.026368,0.5636
Crossing,Base,196889263,1,0.787574,0.9611
Crossing,Base,196889264,0,1.713181,0.5361
Crossing,Base,196889265,0,2.303871,0.5361
Crossing,Base,196889266,0,2.326352,0.9556
Crossing,Base,196889267,1,0.395198,0.9611
Crossing,Base,196889268,1,0.274832,0.9611
Crossing,Base,196889269,1,0.485263,0.9611
Crossing,Base,196889270,1,0.331862,0.9611
Crossing,Base,196889271,1,0.833157,0.9611
Crossing,Base,196889272,1,0.577433,0.9611
Crossing,Base,196889273,0,1.769094,0.5416
Crossing,Base,196889274,1,0.329626,0.9611
Crossing,Base,196889275,1,0.305337,0.9611
Crossing,Base,196889276,1,0.376282,0.9611
Crossing,Base,196889277,1,0.517711,0.9611
Crossing,Base,196889278,1,0.400667,0.9611
Crossing,Base,196889279,0,1.009195,0.9611
Crossing,Base,196889280,1,0.420563,0.9611
Crossing,Base,196889281,1,0.446629,0.9611
Crossing,Base,196889282,0,2.057555,0.9501
Crossing,Base,196889283,1,0.314077,0.9611
Crossing,Base,196889284,1,0.141363,0.9611
Crossing,Base,196889285,1,0.781429,0.9611
Crossing,Base,196889286,1,0.497839,0.9611
Crossing,Base,196889287,1,0.646173,0.9611
Crossing,Base,196889288,1,0.356433,0.9611
Crossing,Base,196889289,1,0.246574,0.9611
Crossing,Base,196889290,1,0.291494,0.9611
Crossing,Base,196889291,0,2.484379,0.5471
Crossing,Base,196889292,1,0.319293,0.9611
Crossing,Base,196889293,1,0.107413,0.9611
Crossing,Base,196889294,0,0.891209,0.9611
Crossing,Base,196889295,1,0.555474,0.9611
Crossing,Base,196889296,1,0.290926,0.9611
Crossing,Base,196889297,0,0.920823,0.9611
Crossing,Base,196889298,1,0.267095,0.9611
Crossing,Base,196889299,1,0.573913,0.9611
Crossing,Base,196889300,1,0.405648,0.9611
Crossing,Base,196889301,1,0.187436,0.9611
Crossing,Base,196889302,1,0.454535,0.9611
Crossing,Base,196889303,1,0.229843,0.9611
Crossing,Base,196889304,0,0.868996,0.9611
Crossing,Base,196889305,1,0.147353,0.9611
Crossing,Base,196889306,1,0.582006,0.9611
Crossing,Base,196889307,1,0.152254,0.9611
Crossing,Base,196889308,1,0.533589,0.9611
Crossing,Base,196889309,1,0.572388,0.9611
Crossing,Base,196889310,0,2.099121,0.5416
Crossing,Base,196889311,1,0.216546,0.9611
Crossing,Base,196889312,1,0.304726,0.9611
Crossing,Base,196889313,1,0.414681,0.9611
Crossing,Base,196889314,0,2.224918,0.5361
Crossing,Base,196889315,1,0.489010,0.9611
Crossing,Base,196889316,1,0.510768,0.9611
Crossing,Base,196889317,1,0.393624,0.9611
Crossing,Base,196889318,1,0.710162,0.9611
Crossing,Base,196889319,1,0.455397,0.9611
Crossing,Base,196889320,0,2.164821,0.9556
Crossing,Base,196889321,1,0.479840,0.9611
Crossing,Base,196889322,0,0.931739,0.9611
Crossing,Base,196889323,1,0.112546,0.9611
Crossing,Base,196889324,0,1.182528,0.9611
Crossing,Base,196889325,0,1.045370,0.9611
Crossing,Base,196889326,0,0.916019,0.9611
Crossing,Base,196889327,1,0.630909,0.9611
Crossing,Base,196889328,0,1.545264,0.5416
Crossing,Base,196889329,1,0.449181,0.9611
Crossing,Base,196889330,0,0.974937,0.9611
Crossing,Base,196889331,1,0.672368,0.9611
Crossing,Base,196889332,1,0.414980,0.9611
Crossing,Base,196889333,1,0.350818,0.9611
Crossing,Base,196889334,0,1.533042,0.5361
Crossing,Base,196889335,1,0.772293,0.9611
Crossing,Base,196889336,1,0.416854,0.9611
Crossing,Base,196889337,1,0.779312,0.9611
Crossing,Base,196889338,0,2.395555,0.9556
Crossing,Base,196889339,1,0.450260,0.9611
Crossing,Base,196889340,0,0.880862,0.9611
Crossing,Base,196889341,1,0.506089,0.9611
Crossing,Base,196889342,1,0.327483,0.9611
Crossing,Base,196889343,1,0.200695,0.9611
Crossing,Base,196889344,1,0.676849,0.9611
Crossing,Base,196889345,1,0.341010,0.9611
Crossing,Base,196889346,1,0.479608,0.9611
Crossing,Base,196889347,0,1.631218,0.5361
Crossing,Base,196889348,1,0.278926,0.9611
Crossing,Base,196889349,0,1.978176,0.5361
Crossing,Base,196889350,1,0.496658,0.9611
Crossing,Base,196889351,1,0.538883,0.9611
Crossing,Base,196889352,1,0.429719,0.9611
Crossing,Base,196889353,1,0.293738,0.9611
Crossing,Base,196889354,1,0.485531,0.9611
Crossing,Base,196889355,0,2.694479,0.9556
Crossing,Base,196889356,1,0.139873,0.9611
Crossing,Base,196889357,1,0.542622,0.9611
Crossing,Base,196889358,1,0.500594,0.9611
Crossing,Base,196889359,0,0.869063,0.9611
Crossing,Base,196889360,0,1.623471,0.5581
Crossing,Base,196889361,0,1.632183,0.9666
Crossing,Base,196889362,1,0.709348,0.9611
Crossing,Base,196889363,1,0.820574,0.9611
Crossing,Base,196889364,1,0.630795,0.9611
Crossing,Base,196889365,0,1.283888,0.9611
Crossing,Base,196889366,0,1.108282,0.9611
Crossing,Base,196889367,0,1.768042,0.5361
Crossing,Base,196889368,0,1.032365,0.9611
Crossing,Base,196889369,0,3.034887,0.5471
Crossing,Base,196889370,1,0.512317,0.9611
Crossing,Base,196889371,1,0.248568,0.9611
Crossing,Base,196889372,1,0.635076,0.9611
Crossing,Base,196889373,1,0.110166,0.9611
Crossing,Base,196889374,1,0.490701,0.9611
Crossing,Base,196889375,0,1.066478,0.9611
Crossing,Base,196889376,0,0.964752,0.9611
Crossing,Base,196889377,1,0.390395,0.9611
Crossing,Base,196889378,1,0.737167,0.9611
Crossing,Base,196889379,1,0.334892,0.9611
Crossing,Base,196889380,1,0.534240,0.9611
Crossing,Base,196889381,1,0.377288,0.9611
Crossing,Base,196889382,1,0.140194,0.9611
Crossing,Base,196889383,1,0.574540,0.9611
Crossing,Base,196889384,1,0.099352,0.9611
Crossing,Base,196889385,0,0.891169,0.9611
Crossing,Base,196889386,0,1.647005,0.9611
Crossing,Base,196889387,1,0.227619,0.9611
Crossing,Base,196889388,1,0.575887,0.9611
Crossing,Base,196889389,1,0.302177,0.9611
Crossing,Base,196889390,0,1.886173,0.5361
Crossing,Base,196889391,0,0.977213,0.9611
Crossing,Base,196889392,1,0.725274,0.9611
Crossing,Base,196889393,0,0.856743,0.9611
Crossing,Base,196889394,0,2.465290,0.9666
Crossing,Base,196889395,1,0.299450,0.9611
Crossing,Base,196889396,0,0.906256,0.9611
Crossing,Base,196889397,1,0.598824,0.9611
Crossing,Base,196889398,1,0.687270,0.9611
Crossing,Base,196889399,1,0.431015,0.9611
Crossing,Base,196889400,0,1.749401,0.5361
Crossing,Base,196889401,1,0.147380,0.9611
Crossing,Base,196889402,1,0.276476,0.9611
Crossing,Base,196889403,1,0.471047,0.9611
Crossing,Base,196889404,1,0.569394,0.9611
Crossing,Base,196889405,1,0.785937,0.9611
Crossing,Base,196889406,1,0.373035,0.9611
Crossing,Base,196889407,1,0.520708,0.9611
Crossing,Base,196889408,0,1.000138,0.9611
Crossing,Base,196889409,1,0.227534,0.9611
Crossing,Base,196889410,1,0.433068,0.9611
Crossing,Base,196889411,1,0.569334,0.9611
Crossing,Base,196889412,0,2.648281,0.5361
Crossing,Base,196889413,1,0.262367,0.9611
Crossing,Base,196889414,1,0.569571,0.9611
Crossing,Base,196889415,0,2.351888,0.5416
Crossing,Base,196889416,1,0.076871,0.9611
Crossing,Base,196889417,1,0.169839,0.9611
Crossing,Base,196889418,1,0.784267,0.9611
Crossing,Base,196889419,1,0.530433,0.9611
Crossing,Base,196889420,1,0.249419,0.9611
Crossing,Base,196889421,1,0.672731,0.9611
Crossing,Base,196889422,1,0.579454,0.9611
Crossing,Base,196889423,1,0.017152,0.9611
Crossing,Base,196889424,0,1.021284,0.9611
Crossing,Base,196889425,1,0.506079,0.9611
Crossing,Base,196889426,1,0.480810,0.9611
Crossing,Base,196889427,1,0.456064,0.9611
Crossing,Base,196889428,0,0.984029,0.9611
Crossing,Base,196889429,0,1.436212,0.5416
Crossing,Base,196889430,1,0.359956,0.9611
Crossing,Base,196889431,1,0.574866,0.9611
Crossing,Base,196889432,1,0.760028,0.9611
Crossing,Base,196889433,1,0.502220,0.9611
Crossing,Base,196889434,1,0.479470,0.9611
Crossing,Base,196889435,1,0.640030,0.9611
Crossing,Base,196889436,0,2.432840,0.5471
Crossing,Base,196889437,1,0.380226,0.9611
Crossing,Base,196889438,1,0.171102,0.9611
Crossing,Base,196889439,0,2.115878,0.9611
Crossing,Base,196889440,1,0.223143,0.9611
Crossing,Base,196889441,0,1.227323,0.9611
Crossing,Base,196889442,0,0.991955,0.9611
Crossing,Base,196889443,1,0.393701,0.9611
Crossing,Base,196889444,1,0.473382,0.9611
Crossing,Base,196889445,1,0.328175,0.9611
Crossing,Base,196889446,1,0.650500,0.9611
Crossing,Base,196889447,1,0.677887,0.9611
Crossing,Base,196889448,0,0.887693,0.9611
Crossing,Base,196889449,1,0.517142,0.9556
Crossing,Base,196889450,1,0.351198,0.9611
Crossing,Base,196889451,1,0.644820,0.9611
Crossing,Base,196889452,1,0.792481,0.9611
Crossing,Base,196889453,0,2.626680,0.9611
Crossing,Base,196889454,1,0.254216,0.9611
Crossing,Base,196889455,1,0.094436,0.9611
Crossing,Base,196889456,1,0.454756,0.9611
Crossing,Base,196889457,1,0.251797,0.9611
Crossing,Base,196889458,1,0.638115,0.9611
Crossing,Base,196889459,1,0.049625,0.9611
Crossing,Base,196889460,1,0.605223,0.9611
Crossing,Base,196889461,1,0.711413,0.9611
Crossing,Base,196889462,0,2.417419,0.5581
Crossing,Base,196889463,1,0.460362,0.9611
Crossing,Base,196889464,0,1.838786,0.5416
Crossing,Base,196889465,1,0.596934,0.9611
Crossing,Base,196889466,1,0.530328,0.9611
Crossing,Base,196889467,1,0.275990,0.9611
Crossing,Base,196889468,1,0.731630,0.9611
Crossing,Base,196889469,1,0.434498,0.9611
Crossing,Base,196889470,1,0.595035,0.9611
Crossing,Base,196889471,1,0.752474,0.9611
Crossing,Base,196889472,1,0.614024,0.9611
Crossing,Base,196889473,1,0.421971,0.9611
Crossing,Base,196889474,0,1.027186,0.9611
Crossing,Base,196889475,1,0.432373,0.9611
Crossing,Base,196889476,0,1.114403,0.5636
Crossing,Base,196889477,1,0.234555,0.9611
Crossing,Base,196889478,1,0.680964,0.9611
Crossing,Base,196889479,1,0.648936,0.9611
Crossing,Base,196889480,1,0.270367,0.9611
Crossing,Base,196889481,0,1.618462,0.5416
Crossing,Base,196889482,1,0.546541,0.9501
Crossing,Base,196889483,0,2.409613,0.9556
Crossing,Base,196889484,0,1.790749,0.5361
Crossing,Base,196889485,0,2.176162,0.5361
Crossing,Base,196889486,1,0.823219,0.9611
Crossing,Base,196889487,0,1.065589,0.9611
Crossing,Base,196889488,1,0.309504,0.9611
Crossing,Base,196889489,0,2.576339,0.5690
Crossing,Base,196889490,1,0.222710,0.9611
Crossing,Base,196889491,1,0.494385,0.9611
Crossing,Base,196889492,1,0.364379,0.9611
Crossing,Base,196889493,1,0.490108,0.9611
Crossing,Base,196889494,1,0.817840,0.9611
Crossing,Base,196889495,0,0.891955,0.9611
Crossing,Base,196889496,0,2.163553,0.9501
Crossing,Base,196889497,1,0.263410,0.9611
Crossing,Base,196889498,1,0.101760,0.9611
Crossing,Base,196889499,0,1.512485,0.5526
Crossing,Base,196889500,1,0.348249,0.9611
Crossing,Base,196889501,1,0.634892,0.9611
Crossing,Base,196889502,1,0.275342,0.9611
Crossing,Base,196889503,1,0.404192,0.9611
Crossing,Base,196889504,0,1.023966,0.9611
Crossing,Base,196889505,1,0.383385,0.9611
Crossing,Base,196889506,0,0.887700,0.9611
Crossing,Base,196889507,1,0.398739,0.9556
Crossing,Base,196889508,1,0.431365,0.9611
Crossing,Base,196889509,1,0.584328,0.9611
Crossing,Base,196889510,1,0.615611,0.9611
Crossing,Base,196889511,1,0.546668,0.9611
Crossing,Base,196889512,1,0.586919,0.9611
Crossing,Base,196889513,1,0.335795,0.9611
Crossing,Base,196889514,1,0.688535,0.9611
Crossing,Base,196889515,1,0.558038,0.9611
Crossing,Base,196889516,1,0.671823,0.9611
Crossing,Base,196889517,1,0.540077,0.9611
Crossing,Base,196889518,1,0.427120,0.9611
Crossing,Base,196889519,1,0.498459,0.9611
Crossing,Base,196889520,1,0.765865,0.9611
Crossing,Base,196889521,0,0.894660,0.9611
Crossing,Base,196889522,1,0.602063,0.9611
Crossing,Base,196889523,0,1.995253,0.5361
Crossing,Base,196889524,0,1.259253,0.9501
Crossing,Base,196889525,0,1.106327,0.9611
Crossing,Base,196889526,1,0.703994,0.9611
Crossing,Base,196889527,1,0.272222,0.9611
Crossing,Base,196889528,1,0.554339,0.9611
Crossing,Base,196889529,0,0.875357,0.9611
Crossing,Base,196889530,0,1.945958,0.5690
Crossing,Base,196889531,1,0.128553,0.9611
Crossing,Base,196889532,1,0.398028,0.9611
Crossing,Base,196889533,1,0.511960,0.9611
Crossing,Base,196889534,1,0.716031,0.9611
Crossing,Base,196889535,1,0.719166,0.9611
Crossing,Base,196889536,1,0.268984,0.9611
Crossing,Base,196889537,1,0.263529,0.9611
Crossing,Base,196889538,1,0.233382,0.9611
Crossing,Base,196889539,1,0.357270,0.9611
Crossing,Base,196889540,1,0.712584,0.9611
Crossing,Base,196889541,1,0.645229,0.9611
Crossing,Base,196889542,0,0.890831,0.9611
Crossing,Base,196889543,1,0.195444,0.9611
Crossing,Base,196889544,1,0.778121,0.9611
Crossing,Base,196889545,1,0.664800,0.9611
Crossing,Base,196889546,1,0.114862,0.9611
Crossing,Base,196889547,1,0.651550,0.9611
Crossing,Base,196889548,1,0.566918,0.9611
Crossing,Base,196889549,1,0.468706,0.9611
Crossing,Base,196889550,1,0.699532,0.9611
Crossing,Base,196889551,1,0.018601,0.9611
Crossing,Base,196889552,1,0.530878,0.9611
Crossing,Base,196889553,1,0.434180,0.9611
Crossing,Base,196889554,1,0.352476,0.9611
Crossing,Base,196889555,1,0.246440,0.9611
Crossing,Base,196889556,1,0.396632,0.9611
Crossing,Base,196889557,1,0.788940,0.9611
Crossing,Base,196889558,1,0.791427,0.9611
Crossing,Base,196889559,0,1.648548,0.5416
Crossing,Base,196889560,0,0.915091,0.9611
Crossing,Base,196889561,1,0.525018,0.9611
Crossing,Base,196889562,1,0.352927,0.9611
Crossing,Base,196889563,0,2.486016,0.9611
Crossing,Base,196889564,0,2.555738,0.5690
Crossing,Base,196889565,1,0.528292,0.9611
Crossing,Base,196889566,1,0.406008,0.9611
Crossing,Base,196889567,1,0.268954,0.9611
Crossing,Base,196889568,0,0.867217,0.9611
Crossing,Base,196889569,0,0.890860,0.9611
Crossing,Base,196889570,1,0.542117,0.9611
Crossing,Base,196889571,1,0.154056,0.9611
Crossing,Base,196889572,1,0.146191,0.9611
Crossing,Base,196889573,1,0.398277,0.9611
Crossing,Base,196889574,1,0.829892,0.9611
Crossing,Base,196889575,1,0.006881,0.9611
Crossing,Base,196889576,0,1.097775,0.9611
Crossing,Base,196889577,1,0.684596,0.9611
Crossing,Base,196889578,1,0.122486,0.9611
