scenario,method,seed,collision,min_clearance,progress
Oncoming-default,Base,4278981185,1,0.418329,0.9611
Oncoming-default,Base,4278981186,1,0.445755,0.9611
Oncoming-default,Base,4278981187,1,0.349008,0.9611
Oncoming-default,Base,4278981188,1,0.491735,0.9611
Oncoming-default,Base,4278981189,0,1.094071,0.9611
Oncoming-default,Base,4278981190,1,0.644187,0.9611
Oncoming-default,Base,4278981191,1,0.408317,0.9611
Oncoming-default,Base,4278981192,1,0.400744,0.9611
Oncoming-default,Base,4278981193,1,0.280994,0.9611
Oncoming-default,Base,4278981194,1,0.465152,0.9611
Oncoming-default,Base,4278981195,1,0.496602,0.9611
Oncoming-default,Base,4278981196,1,0.435297,0.9611
Oncoming-default,Base,4278981197,1,0.359233,0.9611
Oncoming-default,Base,4278981198,1,0.493638,0.9611
Oncoming-default,Base,4278981199,1,0.766254,0.9611
Oncoming-default,Base,4278981200,1,0.666268,0.9611
Oncoming-default,Base,4278981201,1,0.731029,0.9611
Oncoming-default,Base,4278981202,1,0.328817,0.9611
Oncoming-default,Base,4278981203,1,0.490808,0.9611
Oncoming-default,Base,4278981204,1,0.592546,0.9611
Oncoming-default,Base,4278981205,1,0.338228,0.9611
Oncoming-default,Base,4278981206,1,0.375799,0.9611
Oncoming-default,Base,4278981207,1,0.241629,0.9611
Oncoming-default,Base,4278981208,1,0.808278,0.9611
Oncoming-default,Base,4278981209,1,0.576383,0.9611
Oncoming-default,Base,4278981210,1,0.342159,0.9611
Oncoming-default,Base,4278981211,1,0.274289,0.9611
Oncoming-default,Base,4278981212,1,0.324688,0.9611
Oncoming-default,Base,4278981213,0,0.902019,0.9611
Oncoming-default,Base,4278981214,1,0.465519,0.9611
Oncoming-default,Base,4278981215,1,0.611896,0.9611
Oncoming-default,Base,4278981216,1,0.588281,0.9611
Oncoming-default,Base,4278981217,1,0.433181,0.9611
Oncoming-default,Base,4278981218,1,0.351640,0.9611
Oncoming-default,Base,4278981219,1,0.383447,0.9611
Oncoming-default,Base,4278981220,1,0.510904,0.9611
Oncoming-default,Base,4278981221,1,0.697356,0.9611
Oncoming-default,Base,4278981222,1,0.330549,0.9611
Oncoming-default,Base,4278981223,1,0.495015,0.9611
Oncoming-default,Base,4278981224,1,0.358541,0.9611
Oncoming-default,Base,4278981225,1,0.417343,0.9611
Oncoming-default,Base,4278981226,1,0.483225,0.9611
Oncoming-default,Base,4278981227,0,1.312861,0.9611
Oncoming-default,Base,4278981228,1,0.470960,0.9611
Oncoming-default,Base,4278981229,1,0.602499,0.9611
Oncoming-default,Base,4278981230,1,0.393406,0.9611
Oncoming-default,Base,4278981231,1,0.439096,0.9611
Oncoming-default,Base,4278981232,1,0.512842,0.9611
Oncoming-default,Base,4278981233,1,0.536521,0.9611
Oncoming-default,Base,4278981234,1,0.553120,0.9611
Oncoming-default,Base,4278981235,1,0.383714,0.9611
Oncoming-default,Base,4278981236,1,0.509006,0.9611
Oncoming-default,Base,4278981237,1,0.611815,0.9611
Oncoming-default,Base,4278981238,1,0.588705,0.9611
Oncoming-default,Base,4278981239,1,0.367981,0.9611
Oncoming-default,Base,4278981240,1,0.668428,0.9611
Oncoming-default,Base,4278981241,1,0.562886,0.9611
Oncoming-default,Base,4278981242,1,0.315494,0.9611
Oncoming-default,Base,4278981243,1,0.439998,0.9611
Oncoming-default,Base,4278981244,1,0.405982,0.9611
Oncoming-default,Base,4278981245,1,0.471813,0.9611
Oncoming-default,Base,4278981246,1,0.256978,0.9611
Oncoming-default,Base,4278981247,1,0.457966,0.9611
Oncoming-default,Base,4278981248,1,0.379242,0.9611
Oncoming-default,Base,4278981249,1,0.563565,0.9611
Oncoming-default,Base,4278981250,1,0.375510,0.9611
Oncoming-default,Base,4278981251,1,0.471619,0.9611
Oncoming-default,Base,4278981252,1,0.401577,0.9611
Oncoming-default,Base,4278981253,1,0.206480,0.9611
Oncoming-default,Base,4278981254,1,0.506181,0.9611
Oncoming-default,Base,4278981255,1,0.483715,0.9611
Oncoming-default,Base,4278981256,1,0.505528,0.9611
Oncoming-default,Base,4278981257,1,0.415315,0.9611
Oncoming-default,Base,4278981258,1,0.382598,0.9611
Oncoming-default,Base,4278981259,1,0.509678,0.9611
Oncoming-default,Base,4278981260,1,0.353166,0.9611
Oncoming-default,Base,4278981261,1,0.263931,0.9611
Oncoming-default,Base,4278981262,1,0.717659,0.9611
Oncoming-default,Base,4278981263,1,0.495396,0.9611
Oncoming-default,Base,4278981264,1,0.773485,0.9611
Oncoming-default,Base,4278981265,1,0.501133,0.9611
Oncoming-default,Base,4278981266,1,0.503231,0.9611
Oncoming-default,Base,4278981267,1,0.582376,0.9611
Oncoming-default,Base,4278981268,1,0.534992,0.9611
Oncoming-default,Base,4278981269,1,0.409478,0.9611
Oncoming-default,Base,4278981270,1,0.439040,0.9611
Oncoming-default,Base,4278981271,1,0.456607,0.9611
Oncoming-default,Base,4278981272,1,0.248508,0.9611
Oncoming-default,Base,4278981273,1,0.353957,0.9611
Oncoming-default,Base,4278981274,1,0.576031,0.9611
Oncoming-default,Base,4278981275,1,0.286700,0.9611
Oncoming-default,Base,4278981276,1,0.580738,0.9611
Oncoming-default,Base,4278981277,1,0.363602,0.9611
Oncoming-default,Base,4278981278,1,0.412963,0.9611
Oncoming-default,Base,4278981279,1,0.453765,0.9611
Oncoming-default,Base,4278981280,1,0.410468,0.9611
Oncoming-default,Base,4278981281,1,0.373621,0.9611
Oncoming-default,Base,4278981282,1,0.500154,0.9611
Oncoming-default,Base,4278981283,1,0.466000,0.9611
Oncoming-default,Base,4278981284,1,0.351946,0.9611
Oncoming-default,Base,4278981285,1,0.464516,0.9611
Oncoming-default,Base,4278981286,1,0.528926,0.9611
Oncoming-default,Base,4278981287,1,0.751654,0.9611
Oncoming-default,Base,4278981288,1,0.570608,0.9611
Oncoming-default,Base,4278981289,1,0.508099,0.9611
Oncoming-default,Base,4278981290,1,0.397174,0.9611
Oncoming-default,Base,4278981291,1,0.516890,0.9611
Oncoming-default,Base,4278981292,1,0.807252,0.9556
Oncoming-default,Base,4278981293,1,0.476628,0.9611
Oncoming-default,Base,4278981294,1,0.553246,0.9611
Oncoming-default,Base,4278981295,1,0.534612,0.9611
Oncoming-default,Base,4278981296,1,0.334542,0.9611
Oncoming-default,Base,4278981297,1,0.470805,0.9611
Oncoming-default,Base,4278981298,1,0.390840,0.9611
Oncoming-default,Base,4278981299,1,0.781376,0.9611
Oncoming-default,Base,4278981300,1,0.407908,0.9611
Oncoming-default,Base,4278981301,1,0.554138,0.9611
Oncoming-default,Base,4278981302,1,0.372968,0.9611
Oncoming-default,Base,4278981303,1,0.475312,0.9611
Oncoming-default,Base,4278981304,1,0.498616,0.9611
Oncoming-default,Base,4278981305,1,0.219021,0.9611
Oncoming-default,Base,4278981306,1,0.452350,0.9611
Oncoming-default,Base,4278981307,1,0.530959,0.9611
Oncoming-default,Base,4278981308,0,1.159799,0.9611
Oncoming-default,Base,4278981309,1,0.816768,0.9611
Oncoming-default,Base,4278981310,1,0.541499,0.9611
Oncoming-default,Base,4278981311,1,0.607219,0.9611
Oncoming-default,Base,4278981312,1,0.586534,0.9611
Oncoming-default,Base,4278981313,1,0.744679,0.9611
Oncoming-default,Base,4278981314,1,0.461386,0.9611
Oncoming-default,Base,4278981315,1,0.499490,0.9611
Oncoming-default,Base,4278981316,1,0.457075,0.9611
Oncoming-default,Base,4278981317,0,1.204866,0.9611
Oncoming-default,Base,4278981318,1,0.519704,0.9611
Oncoming-default,Base,4278981319,1,0.319716,0.9611
Oncoming-default,Base,4278981320,1,0.478897,0.9611
Oncoming-default,Base,4278981321,1,0.772333,0.9611
Oncoming-default,Base,4278981322,1,0.497083,0.9611
Oncoming-default,Base,4278981323,1,0.345886,0.9611
Oncoming-default,Base,4278981324,1,0.527554,0.9611
Oncoming-default,Base,4278981325,1,0.491824,0.9611
Oncoming-default,Base,4278981326,1,0.507007,0.9611
Oncoming-default,Base,4278981327,0,1.274183,0.9611
Oncoming-default,Base,4278981328,1,0.501788,0.9611
Oncoming-default,Base,4278981329,1,0.436301,0.9611
Oncoming-default,Base,4278981330,1,0.685750,0.9611
Oncoming-default,Base,4278981331,0,0.920199,0.9611
Oncoming-default,Base,4278981332,1,0.433289,0.9611
Oncoming-default,Base,4278981333,1,0.552553,0.9611
Oncoming-default,Base,4278981334,1,0.588589,0.9611
Oncoming-default,Base,4278981335,1,0.385069,0.9611
Oncoming-default,Base,4278981336,1,0.501752,0.9611
Oncoming-default,Base,4278981337,1,0.451868,0.9611
Oncoming-default,Base,4278981338,1,0.615153,0.9611
Oncoming-default,Base,4278981339,1,0.345113,0.9611
Oncoming-default,Base,4278981340,1,0.607433,0.9611
Oncoming-default,Base,4278981341,1,0.590434,0.9611
Oncoming-default,Base,4278981342,1,0.348789,0.9611
Oncoming-default,Base,4278981343,1,0.463710,0.9611
Oncoming-default,Base,4278981344,1,0.368238,0.9611
Oncoming-default,Base,4278981345,1,0.356257,0.9611
Oncoming-default,Base,4278981346,1,0.448926,0.9611
Oncoming-default,Base,4278981347,1,0.563191,0.9611
Oncoming-default,Base,4278981348,1,0.528871,0.9611
Oncoming-default,Base,4278981349,1,0.362177,0.9611
Oncoming-default,Base,4278981350,1,0.423483,0.9611
Oncoming-default,Base,4278981351,1,0.372795,0.9611
Oncoming-default,Base,4278981352,1,0.350868,0.9611
Oncoming-default,Base,4278981353,0,0.896938,0.9611
Oncoming-default,Base,4278981354,1,0.476291,0.9611
Oncoming-default,Base,4278981355,0,1.120269,0.9611
Oncoming-default,Base,4278981356,1,0.274594,0.9611
Oncoming-default,Base,4278981357,1,0.746990,0.9611
Oncoming-default,Base,4278981358,1,0.409820,0.9611
Oncoming-default,Base,4278981359,1,0.550674,0.9611
Oncoming-default,Base,4278981360,1,0.497716,0.9611
Oncoming-default,Base,4278981361,1,0.638745,0.9611
Oncoming-default,Base,4278981362,1,0.532545,0.9611
Oncoming-default,Base,4278981363,1,0.623230,0.9611
Oncoming-default,Base,4278981364,1,0.578210,0.9611
Oncoming-default,Base,4278981365,1,0.509325,0.9611
Oncoming-default,Base,4278981366,1,0.491753,0.9611
Oncoming-default,Base,4278981367,1,0.515574,0.9611
Oncoming-default,Base,4278981368,1,0.217723,0.9611
Oncoming-default,Base,4278981369,1,0.484864,0.9611
Oncoming-default,Base,4278981370,1,0.560165,0.9611
Oncoming-default,Base,4278981371,1,0.566960,0.9611
Oncoming-default,Base,4278981372,1,0.423612,0.9611
Oncoming-default,Base,4278981373,1,0.343559,0.9611
Oncoming-default,Base,4278981374,1,0.524417,0.9611
Oncoming-default,Base,4278981375,0,1.078848,0.9611
Oncoming-default,Base,4278981376,1,0.335395,0.9611
Oncoming-default,Base,4278981377,1,0.710200,0.9611
Oncoming-default,Base,4278981378,1,0.689522,0.9611
Oncoming-default,Base,4278981379,1,0.533835,0.9611
Oncoming-default,Base,4278981380,1,0.437230,0.9611
Oncoming-default,Base,4278981381,1,0.755089,0.9611
Oncoming-default,Base,4278981382,1,0.572745,0.9611
Oncoming-default,Base,4278981383,1,0.365414,0.9611
Oncoming-default,Base,4278981384,1,0.480507,0.9611
Oncoming-default,Base,4278981385,1,0.738902,0.9611
Oncoming-default,Base,4278981386,1,0.477846,0.9611
Oncoming-default,Base,4278981387,0,1.017318,0.9611
Oncoming-default,Base,4278981388,1,0.469989,0.9611
Oncoming-default,Base,4278981389,1,0.646480,0.9611
Oncoming-default,Base,4278981390,1,0.635418,0.9611
Oncoming-default,Base,4278981391,0,1.015811,0.9611
Oncoming-default,Base,4278981392,1,0.372462,0.9611
Oncoming-default,Base,4278981393,1,0.465569,0.9611
Oncoming-default,Base,4278981394,1,0.418834,0.9611
Oncoming-default,Base,4278981395,1,0.402902,0.9611
Oncoming-default,Base,4278981396,0,1.058103,0.9611
Oncoming-default,Base,4278981397,1,0.568953,0.9611
Oncoming-default,Base,4278981398,1,0.236901,0.9611
Oncoming-default,Base,4278981399,1,0.409386,0.9611
Oncoming-default,Base,4278981400,1,0.350728,0.9611
Oncoming-default,Base,4278981401,1,0.534253,0.9611
Oncoming-default,Base,4278981402,1,0.636692,0.9611
Oncoming-default,Base,4278981403,1,0.557214,0.9611
Oncoming-default,Base,4278981404,1,0.358471,0.9611
Oncoming-default,Base,4278981405,1,0.433592,0.9611
Oncoming-default,Base,4278981406,1,0.434067,0.9611
Oncoming-default,Base,4278981407,1,0.573500,0.9611
Oncoming-default,Base,4278981408,1,0.370227,0.9611
Oncoming-default,Base,4278981409,1,0.371283,0.9611
Oncoming-default,Base,4278981410,1,0.501472,0.9611
Oncoming-default,Base,4278981411,1,0.382837,0.9611
Oncoming-default,Base,4278981412,1,0.383690,0.9611
Oncoming-default,Base,4278981413,1,0.840454,0.9611
Oncoming-default,Base,4278981414,1,0.164730,0.9611
Oncoming-default,Base,4278981415,1,0.655126,0.9611
Oncoming-default,Base,4278981416,1,0.483457,0.9611
Oncoming-default,Base,4278981417,1,0.362893,0.9611
Oncoming-default,Base,4278981418,1,0.478409,0.9611
Oncoming-default,Base,4278981419,1,0.359915,0.9611
Oncoming-default,Base,4278981420,1,0.529232,0.9611
Oncoming-default,Base,4278981421,1,0.318436,0.9611
Oncoming-default,Base,4278981422,1,0.344070,0.9611
Oncoming-default,Base,4278981423,0,1.060925,0.9611
Oncoming-default,Base,4278981424,1,0.414676,0.9611
Oncoming-default,Base,4278981425,1,0.290590,0.9611
Oncoming-default,Base,4278981426,1,0.518692,0.9611
Oncoming-default,Base,4278981427,1,0.496598,0.9611
Oncoming-default,Base,4278981428,1,0.415673,0.9611
Oncoming-default,Base,4278981429,1,0.319794,0.9611
Oncoming-default,Base,4278981430,1,0.302379,0.9611
Oncoming-default,Base,4278981431,1,0.394842,0.9611
Oncoming-default,Base,4278981432,1,0.778828,0.9611
Oncoming-default,Base,4278981433,1,0.289271,0.9611
Oncoming-default,Base,4278981434,1,0.571309,0.9611
Oncoming-default,Base,4278981435,1,0.585605,0.9611
Oncoming-default,Base,4278981436,0,0.968074,0.9611
Oncoming-default,Base,4278981437,1,0.464596,0.9611
Oncoming-default,Base,4278981438,1,0.729097,0.9611
Oncoming-default,Base,4278981439,1,0.476964,0.9611
Oncoming-default,Base,4278981440,1,0.428696,0.9611
Oncoming-default,Base,4278981441,1,0.462378,0.9611
Oncoming-default,Base,4278981442,1,0.350878,0.9611
Oncoming-default,Base,4278981443,1,0.355822,0.9611
Oncoming-default,Base,4278981444,1,0.256568,0.9611
Oncoming-default,Base,4278981445,1,0.723335,0.9611
Oncoming-default,Base,4278981446,1,0.426703,0.9611
Oncoming-default,Base,4278981447,1,0.511689,0.9611
Oncoming-default,Base,4278981448,1,0.495268,0.9611
Oncoming-default,Base,4278981449,1,0.460096,0.9611
Oncoming-default,Base,4278981450,0,1.195888,0.9611
Oncoming-default,Base,4278981451,1,0.482747,0.9611
Oncoming-default,Base,4278981452,1,0.486885,0.9611
Oncoming-default,Base,4278981453,1,0.479076,0.9611
Oncoming-default,Base,4278981454,1,0.573048,0.9611
Oncoming-default,Base,4278981455,1,0.473145,0.9611
Oncoming-default,Base,4278981456,1,0.568782,0.9611
Oncoming-default,Base,4278981457,1,0.685031,0.9611
Oncoming-default,Base,4278981458,1,0.368770,0.9611
Oncoming-default,Base,4278981459,0,1.385705,0.9611
Oncoming-default,Base,4278981460,1,0.371118,0.9611
Oncoming-default,Base,4278981461,1,0.388507,0.9611
Oncoming-default,Base,4278981462,1,0.668667,0.9611
Oncoming-default,Base,4278981463,1,0.440321,0.9611
Oncoming-default,Base,4278981464,1,0.505316,0.9611
Oncoming-default,Base,4278981465,0,1.221283,0.9611
Oncoming-default,Base,4278981466,1,0.421644,0.9611
Oncoming-default,Base,4278981467,0,0.860207,0.9611
Oncoming-default,Base,4278981468,1,0.483649,0.9611
Oncoming-default,Base,4278981469,1,0.387591,0.9611
Oncoming-default,Base,4278981470,1,0.248217,0.9611
Oncoming-default,Base,4278981471,1,0.414587,0.9611
Oncoming-default,Base,4278981472,1,0.258595,0.9611
Oncoming-default,Base,4278981473,1,0.169801,0.9611
Oncoming-default,Base,4278981474,1,0.470552,0.9611
Oncoming-default,Base,4278981475,1,0.598137,0.9611
Oncoming-default,Base,4278981476,1,0.538958,0.9611
Oncoming-default,Base,4278981477,1,0.292764,0.9611
Oncoming-default,Base,4278981478,1,0.534667,0.9611
Oncoming-default,Base,4278981479,1,0.479555,0.9611
Oncoming-default,Base,4278981480,1,0.440829,0.9611
Oncoming-default,Base,4278981481,0,1.043527,0.9611
Oncoming-default,Base,4278981482,1,0.553094,0.9611
Oncoming-default,Base,4278981483,1,0.509195,0.9611
Oncoming-default,Base,4278981484,1,0.335802,0.9611
Oncoming-default,Base,4278981485,1,0.464948,0.9611
Oncoming-default,Base,4278981486,1,0.386746,0.9611
Oncoming-default,Base,4278981487,1,0.508264,0.9611
Oncoming-default,Base,4278981488,1,0.411037,0.9611
Oncoming-default,Base,4278981489,1,0.510852,0.9611
Oncoming-default,Base,4278981490,1,0.404472,0.9611
Oncoming-default,Base,4278981491,1,0.689995,0.9611
Oncoming-default,Base,4278981492,1,0.475251,0.9611
Oncoming-default,Base,4278981493,1,0.531032,0.9611
Oncoming-default,Base,4278981494,1,0.572267,0.9611
Oncoming-default,Base,4278981495,1,0.508297,0.9611
Oncoming-default,Base,4278981496,1,0.426097,0.9611
Oncoming-default,Base,4278981497,1,0.446147,0.9611
Oncoming-default,Base,4278981498,1,0.690827,0.9611
Oncoming-default,Base,4278981499,1,0.644710,0.9611
Oncoming-default,Base,4278981500,1,0.271453,0.9611
Oncoming-default,Base,4278981501,1,0.475116,0.9611
Oncoming-default,Base,4278981502,1,0.661314,0.9611
Oncoming-default,Base,4278981503,1,0.576003,0.9611
Oncoming-default,Base,4278981504,1,0.497392,0.9611
Oncoming-default,Base,4278981505,1,0.272881,0.9611
Oncoming-default,Base,4278981506,1,0.365070,0.9611
Oncoming-default,Base,4278981507,1,0.831587,0.9611
Oncoming-default,Base,4278981508,1,0.283032,0.9611
Oncoming-default,Base,4278981509,1,0.691105,0.9611
Oncoming-default,Base,4278981510,1,0.716843,0.9611
Oncoming-default,Base,4278981511,1,0.490561,0.9611
Oncoming-default,Base,4278981512,1,0.849913,0.9611
Oncoming-default,Base,4278981513,1,0.351471,0.9611
Oncoming-default,Base,4278981514,1,0.515474,0.9611
Oncoming-default,Base,4278981515,1,0.458572,0.9611
Oncoming-default,Base,4278981516,0,1.055736,0.9611
Oncoming-default,Base,4278981517,1,0.551945,0.9611
Oncoming-default,Base,4278981518,1,0.178192,0.9611
Oncoming-default,Base,4278981519,1,0.486168,0.9611
Oncoming-default,Base,4278981520,1,0.475295,0.9611
Oncoming-default,Base,4278981521,1,0.350882,0.9611
Oncoming-default,Base,4278981522,1,0.322163,0.9611
Oncoming-default,Base,4278981523,1,0.483585,0.9611
Oncoming-default,Base,4278981524,1,0.474379,0.9611
Oncoming-default,Base,4278981525,1,0.398150,0.9611
Oncoming-default,Base,4278981526,1,0.425840,0.9611
Oncoming-default,Base,4278981527,1,0.378390,0.9611
Oncoming-default,Base,4278981528,1,0.492811,0.9611
Oncoming-default,Base,4278981529,1,0.461943,0.9611
Oncoming-default,Base,4278981530,1,0.444215,0.9611
Oncoming-default,Base,4278981531,1,0.763064,0.9611
Oncoming-default,Base,4278981532,1,0.402512,0.9611
Oncoming-default,Base,4278981533,1,0.468945,0.9611
Oncoming-default,Base,4278981534,1,0.632190,0.9611
Oncoming-default,Base,4278981535,1,0.491974,0.9611
Oncoming-default,Base,4278981536,1,0.420332,0.9611
Oncoming-default,Base,4278981537,1,0.637458,0.9611
Oncoming-default,Base,4278981538,1,0.385327,0.9611
Oncoming-default,Base,4278981539,1,0.559390,0.9611
Oncoming-default,Base,4278981540,1,0.737857,0.9611
Oncoming-default,Base,4278981541,1,0.296896,0.9611
Oncoming-default,Base,4278981542,1,0.471059,0.9611
Oncoming-default,Base,4278981543,1,0.342403,0.9611
Oncoming-default,Base,4278981544,1,0.262279,0.9611
Oncoming-default,Base,4278981545,1,0.342118,0.9611
Oncoming-default,Base,4278981546,1,0.480600,0.9611
Oncoming-default,Base,4278981547,0,0.928278,0.9611
Oncoming-default,Base,4278981548,0,0.994162,0.9611
Oncoming-default,Base,4278981549,1,0.482588,0.9611
Oncoming-default,Base,4278981550,1,0.455780,0.9611
Oncoming-default,Base,4278981551,1,0.580282,0.9611
Oncoming-default,Base,4278981552,1,0.529086,0.9611
Oncoming-default,Base,4278981553,1,0.401800,0.9611
Oncoming-default,Base,4278981554,1,0.275403,0.9611
Oncoming-default,Base,4278981555,1,0.482918,0.9611
Oncoming-default,Base,4278981556,1,0.371705,0.9611
Oncoming-default,Base,4278981557,1,0.348119,0.9611
Oncoming-default,Base,4278981558,1,0.734270,0.9611
Oncoming-default,Base,4278981559,1,0.446452,0.9611
Oncoming-default,Base,4278981560,1,0.421639,0.9611
Oncoming-default,Base,4278981561,1,0.325629,0.9611
Oncoming-default,Base,4278981562,1,0.492516,0.9611
Oncoming-default,Base,4278981563,1,0.661646,0.9611
Oncoming-default,Base,4278981564,0,1.891712,0.9611
Oncoming-default,Base,4278981565,1,0.435183,0.9611
Oncoming-default,Base,4278981566,1,0.270415,0.9611
Oncoming-default,Base,4278981567,0,1.125060,0.9611
Oncoming-default,Base,4278981568,1,0.405435,0.9611
Oncoming-default,Base,4278981569,1,0.488577,0.9611
Oncoming-default,Base,4278981570,1,0.702464,0.9611
